topic_num,document
18,"Social Media Complaint  she was told by her ML that her rate would be 3.94 % pa - she was not advised her rate would increase -once the loan settled, she received no correspondence from ANZ advising of her bsb, account number. she had to figure everything out herself - she has paid LMI, and knows she will not be reimbursed , otherewise she would have already refinanced - she had not even received her Credit cards- which she has confirmed she does not want issued if we are unable to get her a better rate or refund the LMI.  - She has stated that ANZ sent no notification of interest changes which is unacceptable.  - he has stated that if she had known about the interest changes she would have never gone with ANZ.  she stated that she did not even want her loan to be int only. they wil be moving into the property in two weeks and they do not mind the loan being on P & I- I i hvave quoted the current base rate for p & i for HVC loans   - she only found our about the interest rate increase when she called to get her account details- she was then advsied her rate was 3.94 % per annum and it would need to be changed to reflect the new base rate for hvc I/O loans.  she asked for this not to happen and she was informed the changes would need to be made as she it would eventually get changed and there would then be an interest backdate.Incorrect or insufficient explanation or disclosure - interest ratefinal resolution  As discussed 06 September 2017,  ANZ complaints has no discretions to reimburse Lenders Mortgage Insurance (LMI).  Therefore  we are kindly declining you request for reimbursement of LMI you have been charged at settlement.  We have requested a review of your current interest discount of 1.26 % per annum and are sorry to inform this discount remains unchanged.  We have been advised you are currently on the highest interest discount for your ANZ loan.   The current standard variable rate for home loans on principal and interest repayments is currently 5.20 % per annum (subject to change).  Therefore, if you are happy to change your loan repayments to principal and interest, your current variable interest rate will be 3.94 % per annum.  We do highly recommend you discuss the possible options with a  lending specialist prior to making any changes to ensure this fits your current financial positon.  Under the ANZ Breakfree package, you are required to hold an ANZ credit card.  During the application process, customers can decide to receive a new ANZ credit card or request for an existing ANZ credit card to be linked to their Breakfree package.  In this instance, we can see that your current ANZ Rewards Platinum credit card has been linked to your Breakfree package, which means there are currently no pending credit cards to be issued.   Based on your recent experience, we have agreed to a once-off goodwill payment of $395.00.  This is equivalent to the yearly fee for your ANZ Breakfree package.  If you wish to accept the above as a final resolution to this complaint, please email yourfeedback@anz.com, quoting reference number 979443.  Once confirmed the funds will be posted into your ANZ account ending 4034 and will take two to three business days to clear.  We?re  sorry our service has let you down. Please accept our apologies for any inconvenience this has caused you."
18,"Social Media Complaint  she was told by her ML that her rate would be 3.94 % pa - she was not advised her rate would increase -once the loan settled, she received no correspondence from ANZ advising of her bsb, account number. she had to figure everything out herself - she has paid LMI, and knows she will not be reimbursed , otherewise she would have already refinanced - she had not even received her Credit cards- which she has confirmed she does not want issued if we are unable to get her a better rate or refund the LMI.  - She has stated that ANZ sent no notification of interest changes which is unacceptable.  - he has stated that if she had known about the interest changes she would have never gone with ANZ.  she stated that she did not even want her loan to be int only. they wil be moving into the property in two weeks and they do not mind the loan being on P & I- I i hvave quoted the current base rate for p & i for HVC loans   - she only found our about the interest rate increase when she called to get her account details- she was then advsied her rate was 3.94 % per annum and it would need to be changed to reflect the new base rate for hvc I/O loans.  she asked for this not to happen and she was informed the changes would need to be made as she it would eventually get changed and there would then be an interest backdate.Incorrect or insufficient explanation or disclosure - interest ratefinal resolution  As discussed 06 September 2017,  ANZ complaints has no discretions to reimburse Lenders Mortgage Insurance (LMI).  Therefore  we are kindly declining you request for reimbursement of LMI you have been charged at settlement.  We have requested a review of your current interest discount of 1.26 % per annum and are sorry to inform this discount remains unchanged.  We have been advised you are currently on the highest interest discount for your ANZ loan.   The current standard variable rate for home loans on principal and interest repayments is currently 5.20 % per annum (subject to change).  Therefore, if you are happy to change your loan repayments to principal and interest, your current variable interest rate will be 3.94 % per annum.  We do highly recommend you discuss the possible options with a  lending specialist prior to making any changes to ensure this fits your current financial positon.  Under the ANZ Breakfree package, you are required to hold an ANZ credit card.  During the application process, customers can decide to receive a new ANZ credit card or request for an existing ANZ credit card to be linked to their Breakfree package.  In this instance, we can see that your current ANZ Rewards Platinum credit card has been linked to your Breakfree package, which means there are currently no pending credit cards to be issued.   Based on your recent experience, we have agreed to a once-off goodwill payment of $395.00.  This is equivalent to the yearly fee for your ANZ Breakfree package.  If you wish to accept the above as a final resolution to this complaint, please email yourfeedback@anz.com, quoting reference number 979443.  Once confirmed the funds will be posted into your ANZ account ending 4034 and will take two to three business days to clear.  We?re  sorry our service has let you down. Please accept our apologies for any inconvenience this has caused you."
19,The customer is in hardship.  He is not working.  Wife is a full-time carer for their  Son is sick.  Customer was offered $20.00 MORA from Hardship but was declined.  The customer is offering SFL for $2000.00 but was also declined.  Customer is not happy and wants to proceed paying off otherwise will escalate to media.Requesting Approval to pay off the card for $2000.00.HardshipLetter Please accept my apologies for any inconvenience caused by ANZ and for the delays in response from our Complaints Team.I have attempted to contact you and have been unsuccessful.The current owing amount on your credit card is $5409.65. We are 
19,"Customer seeking further hardship assistance to settle debt for 60% of total debt over 3 outstanding accountsHardship assistance declinedOfferred customer settle for less offer of $33,400 over all 3 accounts. Customer accepted offer"
19,"Customer seeking further hardship assistance to settle debt for 60% of total debt over 3 outstanding accountsHardship assistance declinedOfferred customer settle for less offer of $33,400 over all 3 accounts. Customer accepted offer"
19,"hardship requesthardship requestCustomer accepted card reduction from 29,500 to 5k"
19,Customer is unhappy with receiving collection calls when he already has a arrangement in place. he also was transferred multiple times .collection calls when under a payment arrangementLetterPlease accept my apologies for any inconvenience caused by ANZ and for the delays in response from our Complaints Team.I have attempted to contact you and have been unsuccessful.ANZ records indicate a collection arrangement call was discussed o
19,"Registration* Customer has been recently notified by ANZ about the increase in the interest rate on his ANZ residential investment property loan. The explaination provided was due to market conditions. He states the conditions are terrible at the moment in WA. He has never agreed to the increase in the rate. He feels trapped as cannot change banks. His repayments have increased from $1,372.53 to $1,522.32. This could potentially result in being unable to meet repayments.Interest rate increase not competitive in the Western Australian market.Acknowledged the customer is unhappy with ANZs decision to increase the interest rate on his Investment property loan. His ANZ residential investment loan is on a variable interest rate. This rate can change at any time during the life of the loan and if this occurs, the amount of your repayments may need to change if he is to repay his loan within its agreed term. Please refer to page 8 and 33 of the ANZ Consumer Lending terms and conditions https//www.anz.com.au/content/dam/anzcomau/documents/pdf/consumer-lending-tc.pdf?MOD=AJPERES I have attached a copy of your letter of offer. Our records indicate on 13 July 2017, ANZ organised a discount of 1%p.a. on your loan which is presently interest only until 12 August 2021. On 7 September 2017, we have increased this margin discount to a total of 1.05%p.a. This has reduced the present rate to 5.21%p.a. This margin discount will increase to a total of 1.15%p.a. when the loan changes to principal and interest repayments. Should he be unable to still meet repayments, please complete the attached Statement of Financial position form and send it via return email."
19,"Registration* Customer has been recently notified by ANZ about the increase in the interest rate on his ANZ residential investment property loan. The explaination provided was due to market conditions. He states the conditions are terrible at the moment in WA. He has never agreed to the increase in the rate. He feels trapped as cannot change banks. His repayments have increased from $1,372.53 to $1,522.32. This could potentially result in being unable to meet repayments.Interest rate increase not competitive in the Western Australian market.Acknowledged the customer is unhappy with ANZs decision to increase the interest rate on his Investment property loan. His ANZ residential investment loan is on a variable interest rate. This rate can change at any time during the life of the loan and if this occurs, the amount of your repayments may need to change if he is to repay his loan within its agreed term. Please refer to page 8 and 33 of the ANZ Consumer Lending terms and conditions https//www.anz.com.au/content/dam/anzcomau/documents/pdf/consumer-lending-tc.pdf?MOD=AJPERES I have attached a copy of your letter of offer. Our records indicate on 13 July 2017, ANZ organised a discount of 1%p.a. on your loan which is presently interest only until 12 August 2021. On 7 September 2017, we have increased this margin discount to a total of 1.05%p.a. This has reduced the present rate to 5.21%p.a. This margin discount will increase to a total of 1.15%p.a. when the loan changes to principal and interest repayments. Should he be unable to still meet repayments, please complete the attached Statement of Financial position form and send it via return email."
19,"Registration* Customer has been recently notified by ANZ about the increase in the interest rate on his ANZ residential investment property loan. The explaination provided was due to market conditions. He states the conditions are terrible at the moment in WA. He has never agreed to the increase in the rate. He feels trapped as cannot change banks. His repayments have increased from $1,372.53 to $1,522.32. This could potentially result in being unable to meet repayments.Interest rate increase not competitive in the Western Australian market.Acknowledged the customer is unhappy with ANZs decision to increase the interest rate on his Investment property loan. His ANZ residential investment loan is on a variable interest rate. This rate can change at any time during the life of the loan and if this occurs, the amount of your repayments may need to change if he is to repay his loan within its agreed term. Please refer to page 8 and 33 of the ANZ Consumer Lending terms and conditions https//www.anz.com.au/content/dam/anzcomau/documents/pdf/consumer-lending-tc.pdf?MOD=AJPERES I have attached a copy of your letter of offer. Our records indicate on 13 July 2017, ANZ organised a discount of 1%p.a. on your loan which is presently interest only until 12 August 2021. On 7 September 2017, we have increased this margin discount to a total of 1.05%p.a. This has reduced the present rate to 5.21%p.a. This margin discount will increase to a total of 1.15%p.a. when the loan changes to principal and interest repayments. Should he be unable to still meet repayments, please complete the attached Statement of Financial position form and send it via return email."
19,"Customer found out her credit card had been accessed and money spent totalling approximately $1000 when she went to buy something.  The bank had cancelled the card without informing her. Customer is happy ANZ was able to detect the fraudulent transactions however would have preferred if she was notified as well.Block placed, Falcon notification not sent to customerLetter Please accept my apologies for any inconvenience caused by ANZ and for the delays in response from our Complaints Team.  I have attempted to contact you and have been unsuccessful.  I have passed on feedback concerning the issues you experienced to the relevant area to address. If you seek any further clarification please do not hesitate to call the fraud team directly on 03-86549992 between Monday to Friday 8 am to 5pm AEST.  ANZ appreciates your feedback, as it is through instances such as these that we are able to review and improve our service to enable a superior customer experience. As this is my final resolution of this matter, I now consider this matter closed. Should you have any further information relevant to this matter, we would be happy to discuss."
19,"Customer concerned with remaining credit card debt owing amount, and concerned that hardship refused to waive the owing debt after considering her circumstances.Hardship arrangement considered unsuitable.Offered $350.00 to settle dispute and prevent further FOS costs."
19,"Customer concerned with remaining credit card debt owing amount, and concerned that hardship refused to waive the owing debt after considering her circumstances.Hardship arrangement considered unsuitable.Offered $350.00 to settle dispute and prevent further FOS costs."
19,"Social Media Complaint Customer access advantage visa debit card was blocked by falcon, however she was never notified of this. when using the card yesterday she was made aware of this. she called to unblock the card but it took five hours to unblock it. customer is unhappy with what happened yesterdayFalcon block and unblocking the cardLetter Please accept my apologies for any inconvenience caused by ANZ and for the delays in response from our Complaints Team.  I have attempted to contact you and have been unsuccessful.  I have passed on feedback concerning the issues you experienced to the relevant area to address. If you seek any further clarification please do not hesitate to call the fraud team directly on 03-86549992 between Monday to Friday 8 am to 5pm AEST.  ANZ appreciates your feedback, as it is through instances such as these that we are able to review and improve our service to enable a superior customer experience. As this is my final resolution of this matter, I now consider this matter closed. Should you have any further information relevant to this matter, we would be happy to discuss."
19,Customer concerned why payment arrangement was not adhered by ANZ. Customer also concerned with no hardship assistance being offered initially.payment arrangement for arrears not adhered to by ANZOffered Hardship assistance requested customer to fill statement of position.
19,Customer concerned why payment arrangement was not adhered by ANZ. Customer also concerned with no hardship assistance being offered initially.payment arrangement for arrears not adhered to by ANZOffered Hardship assistance requested customer to fill statement of position.
19,hardship complaint -seeking assistance.customer seeking hardship assistance on her loan.referred to hardship and educated the customer sent final letter
19,hardship complaint -seeking assistance.customer seeking hardship assistance on her loan.referred to hardship and educated the customer sent final letter
19,Customer called wanting a temporary overdraft of $200 because of hardship.Customer wanting temporary overdraft$200 God will gesture given to customer
19,"Customer was on hardship arrangement for reduced payment then 6 month serviceability arrangement and capitalisation of debt. However, after the 6 month serviceability arrangement, the loan reverts to full payment and the customer could not afford it.  Customer seek financial hardship assistance.Payment arrangement not suitable.Request customer to provided updated SOP and offered to request hardship to review arrangement once received."
19,"Customer was on hardship arrangement for reduced payment then 6 month serviceability arrangement and capitalisation of debt. However, after the 6 month serviceability arrangement, the loan reverts to full payment and the customer could not afford it.  Customer seek financial hardship assistance.Payment arrangement not suitable.Request customer to provided updated SOP and offered to request hardship to review arrangement once received."
19,Customer is claiming that ANZ has breached the NCCPA. Customer wants ANZ to provide fairer and more market competitive terms under its mortgage and agree to enter negotiations to make up arrears and restructure the mortgage.hardship
20,"Customer unhappy ANZ  does not assist with telegraphic transfers made to ME BANK.Customer unhappy ANZ does not assist with telegraphic transfers made to ME BANK, Customer unhappy ANZ does not assist with telegraphic transfers made to ME BANK"
20,customer is unhappy with the poor service at ANZ Pakenham branch by Sam. customer was provided with incorrect information and is unhappy about the service. customer's issue has been resolved Customer is seeking to pass on the feedbackincorrect informationfeedback sent to BM.  ch issues now resolvd. apology and feedback letter sent to ch
20,Customer not happy that she didn't receive an sms with her reference number after she lodged a complaint.Failure to capture complaintApologised to the customer for the experience and advised will pass on the feedback regarding her experience.
20,Customer not happy with the service provided by ANZ SecureMail Team in relation to an International Transfer she wanted cancelled.Poor ServiceApology securemail sent for the poor service received.
20,Customer not happy with the service provided by ANZ SecureMail Team in relation to an International Transfer she wanted cancelled.Poor ServiceApology securemail sent for the poor service received.
20,Customer is not happy about Complaint staff did not give him a call back as promisedCustomer is not happy that Complaint Consultant did not contact him as per promisedapologised to customer about the delay in contacting him. Apologised regarding I haven't send written feedback as promised. Customer spoke with SO and happy with resolution
20,Poor service from card servicing.Poor serviceapology only
20,Customer not happy that he has sent multiple requests for information regarding a business that went into liquidation however he still hasnt received the information that he has requested.Poor ServiceApologised to the customer for the experience and advised customer will pass on the feedback regarding thedelay in getting back to him however if there are any issues he can give us a call back and customer was ok with it.
20,Customer called to lodge complaint in regards to poor service from consultant . consultant promised to send the tracking number for the card but nothing done.poor service from consultant.I have apologised to customer and feedback sent
20,customer is unhappy with the poor service experience over the phone as consultant transferred the call without advising. customer is upset that she has to provide her details and security again. customer is seeking feedback to be provided.poor servicecustomer is unhappy with the poor service experience over the phone as consultant transferred the call without advising. customer is upset that she has to provide her details and security again. customer is seeking feedback to be provided.
20,Card has taken 6 weeks to be distributed.Poor service. Undelivered bank card.Apologised to the customer.
20,poor service at the Ashfield branchPoor serviceapologised for the poor service and advised will send feedback via icm.
20,Customer would like to lodge a complaint about comments made by a staff member in ANZ Mount Barker. Customer would like feedback lodged.Poor service.I apologised to the customer for the poor service provided. I advised I will lodge the feedback with the branch manager for their review. Advised they will take action inline with their staff policies.
20,customer called and wanted to follow up on a disputed transaction. also he was not happy with the service he recieved from the last consultantcustomer wanted to follow up on the dispute and was not happy with the service provided by the last consultantfeedback passed and apologised
20,"assumed was a hoax of an outbound collection call to the customer.the way in which the consultant made an outbound call.apologised for the service, feedback sent to team leader of consultant and review the call and pass feedback to consultant."
20,customer is unhappy with the delay in card being received. customer requested a card on 4/3 and still haven't received the card.  card has now been reordered customer is seeking to pass feedbackcard delayedI apologised to the customer and advised will confirm with the team that card is sent out and as a GWG offered to credit $50.00 customer understood and accepted the resolution
20,customer unhappy with poor service from staff member when she called to ask questions regarding opening an account. wants feedback passed on.poor customer service on the phoneapologised and took feedback from customer regarding poor service.
20,Poor Service complaint. Customer went into the branch and advised that poor service was provided when she was trying to make a payment.Poor serviceApologised to the customer and advised will send feedback.
20,Customer unhappy with service provided by ANZ. Customer also feels his previous complaint was not dealt with appropriately.Poor service.I called customer and discussed complaint. I apologised for the poor service the customer experienced and any inconvenience this has caused. I acknowledged customer's frustration and advised we would lodge feedback about this experience.
20,Customer complained about poor service received from ANZ staff.poor serviceapologised to customer and advised will pass on feedback.
21,"Customer unaware of bonus interest on online saver and how it is applied.Customer not aware of bonus interest offer and how it is appliedApologised to the customer , educated customer on process and terms and conditions of online saver bonus interest"
21,Customer called in regards to overdraw fees. customer advised when he open the account. he has been advised that account will not be overdrawn.customer called in regards to overdrawn fees.I have credited customer $138.00 as good will credit and also advise about the OD. Letter sent as well.
21,customer called in regard to her letter sent to the wrong address . customer stating its privacy breach.customer credit card letter was sent to wrong address.Apologise to customer and offered $58.00 good will credit to resolve the complaint. customer accepted the resolution.
21,duplicate of ICM976829duplicate of ICM976829duplicate of ICM976829
21,Customer has lodged a complaint in regards to the Bonus Interest on her Online Saver accountCustomer is not happy that her online saver account has not had the Bonus Rate applied.Once Off Goodwill gesture $1208.00.
21,Bonus interest on an online saver not applied.Bonus interest not paid$129 for bonus interest lost.
21,Customer called in regards to overdrawn fees on his credit card.Overdrawn fees.I have offered $20.00 good will credit to resolve the customer complaint.
21,Customer does not want call and wants the bonus interest he lost for his online saver applied to his account.InterestCustomer informed as goodwill gesture I will apply interest he lost.
21,"Customer unhappy with overdrawn account fees, was not advised that account will overdraw when he has ANZ Assured in place.Not advised of overdrawn fees on access account when ANZ assured is applied to accountApologised to the customer for the frustration and inconvenience caused, educated customer on fees and charges on account, goodwill gesture credit to access account re overdrawn fees etc, to resolve complaint."
21,"Customer unhappy with overdrawn account fees, was not advised that account will overdraw when he has ANZ Assured in place.Not advised of overdrawn fees on access account when ANZ assured is applied to accountApologised to the customer for the frustration and inconvenience caused, educated customer on fees and charges on account, goodwill gesture credit to access account re overdrawn fees etc, to resolve complaint."
21,"Customer has overdrawn account fees, cant understand how he can withdraw funds if he doesn't have available fundsOverdrawn fees on progress saver accountApologised to the customer for the frustration and inconvenience this has caused, goodwill gesture to progress saver re overdrawn fees  to resolve complaint."
21,Customer called to lodge complaint regards to getting overdrawn fees charges on one of the account also one account is getting withheld tax.overdrawn fees issue.I have offered customer $6.00 good will credit for the overdrawn fees to be reversed.
21,Customer called to lodge complaint regards to getting overdrawn fees charges on one of the account also one account is getting withheld tax.overdrawn fees issue.I have offered customer $6.00 good will credit for the overdrawn fees to be reversed.
21,Customer opened an ANZ Progress Saver account on 3 June 2015 and she has not continuously received bonus interest every month.She would like ANZ to backdate interest right from when the account was opened. She advised the Randwick branch never advised her that she cannot make withdrawals every month or else she will lose bonus interest.Insufficient information provided.Customer Advocate: offered to reimburse the first six month bonus interest period. Apologised to the customer for the issues caused in relation to the insufficient information provided and lost bonus interest.Educated the customer his feedback has bee
21,customer called in regards to missing $200.00 gift card when she redeem on her reward card.customer not happy that gift card missing as not received.I have offered $200.00 good will credit to resolve the complaint. customer ok
21,customer called in regards to missing $200.00 gift card when she redeem on her reward card.customer not happy that gift card missing as not received.I have offered $200.00 good will credit to resolve the complaint. customer ok
21,customer called in regards to missing $200.00 gift card when she redeem on her reward card.customer not happy that gift card missing as not received.I have offered $200.00 good will credit to resolve the complaint. customer ok
21,"Customer not happy about bonus interest not loaded to her online saver account when it was opened on 05/05/2017.Bonus interest not applied.apologised to customer that bonus interest was not loaded straight away, advised will credit account with indicitive amount $84.00."
21,"Customer not happy about bonus interest not loaded to her online saver account when it was opened on 05/05/2017.Bonus interest not applied.apologised to customer that bonus interest was not loaded straight away, advised will credit account with indicitive amount $84.00."
21,Customer called in regards to $100.00 gift as part of the account opening offer.$100.00 gift card issueI have offered $100.00 good will credit to resolve customer complaint.
22,"Offset account mot linked with loan account   Not offsetting mortgage interest.Loan account not linked with offset account, to offset mortgage interestOffset was not linked to the loan. Interest adjustment $2,141.54 ($1.85 interest accrued) is refunded back to offset account."
22,Refund offset account interest. offset account not linked to loan.offset benefits not appliedreferred request to mortgage complaints inbox. M1 to be linked to loan and interest adjustment to be applied. issued resolution letter.
22,"Subject MARTIN JOSEPH WILKE  I am lodging a complaint on behalf of a customer, Mr Martin Wilke, would like to be reimbursed interest he has paid on his loan since being set up in May 2016. He came in with ex wife Jennifer Wilke to meet with Marita Cseh (currently on long term sick leave), to restructure their loans. The loans were to be split according to Mr Wilke, and loan ending 1701 should have been set up in Jennifer's name with Martin being guarantor, and loan ending  3527 being set up in Martin's name with Jennifer being a guarantor.   The reason for having loans set up this way is to reflect the share of debt Martin and Jennifer are responsible for. Martin also wanted to use his ANZ Offset account ending  7211 to offset loan ending 3527 . I explained to him in July when enquired, that this offset account cannot be linked as the loan is in joint names, hence offset account would also need to be set up in exactly the same names. Martin mentioned his loan has been previously linked to offset account and has dropped off or rather cancelled offsetting, and he requesting for linkage again and it was offsetting the loan again until he dropped off. He then met me in July, where I clarified offsetting will not be possible for him.   Today he came in again to follow up why his loan is not offsetting and I explained to him what I did in July, and also had a look this time to notice the title of property is held in Jennifer's name only hence I can understand why being set up as guarantor for each other's loans would not have been possible.   Martin is hoping to get reimbursed for interest he has been paying on loan which he should not have been paying for considering he was offsetting the loan by 100% throughout from May 2016 until now. He has Today paid his share of loan off in full, and wants to have interest he has paid so far to be reimbursed to him in to his offset account. I explained I am not able to do this for him, and he should speak to customer resolution but he said I should do this on his behalf and explain what has happened.    Martin explains the loans were never supposed to have been set up in joint names and it is not his fault if this was set up the way it is. He also did not seem to be aware the property title was only in Jennifer's name and said he will need to correct that as well which I advised, would be done through landgate and that fees would apply.   Please contact Martin on 0408090766 to discuss this further. If you need any clarification from me, you can email or call me as per my details below.Interest dispute- as a result of offset account not linkedagreed to a once off goodwill payment of $652.80 and advised feedback will be provided to the branch sla of  2-3 bus days for the funds to in his offset account advised i will send him signed LOOs"
22,"Subject MARTIN JOSEPH WILKE  I am lodging a complaint on behalf of a customer, Mr Martin Wilke, would like to be reimbursed interest he has paid on his loan since being set up in May 2016. He came in with ex wife Jennifer Wilke to meet with Marita Cseh (currently on long term sick leave), to restructure their loans. The loans were to be split according to Mr Wilke, and loan ending 1701 should have been set up in Jennifer's name with Martin being guarantor, and loan ending  3527 being set up in Martin's name with Jennifer being a guarantor.   The reason for having loans set up this way is to reflect the share of debt Martin and Jennifer are responsible for. Martin also wanted to use his ANZ Offset account ending  7211 to offset loan ending 3527 . I explained to him in July when enquired, that this offset account cannot be linked as the loan is in joint names, hence offset account would also need to be set up in exactly the same names. Martin mentioned his loan has been previously linked to offset account and has dropped off or rather cancelled offsetting, and he requesting for linkage again and it was offsetting the loan again until he dropped off. He then met me in July, where I clarified offsetting will not be possible for him.   Today he came in again to follow up why his loan is not offsetting and I explained to him what I did in July, and also had a look this time to notice the title of property is held in Jennifer's name only hence I can understand why being set up as guarantor for each other's loans would not have been possible.   Martin is hoping to get reimbursed for interest he has been paying on loan which he should not have been paying for considering he was offsetting the loan by 100% throughout from May 2016 until now. He has Today paid his share of loan off in full, and wants to have interest he has paid so far to be reimbursed to him in to his offset account. I explained I am not able to do this for him, and he should speak to customer resolution but he said I should do this on his behalf and explain what has happened.    Martin explains the loans were never supposed to have been set up in joint names and it is not his fault if this was set up the way it is. He also did not seem to be aware the property title was only in Jennifer's name and said he will need to correct that as well which I advised, would be done through landgate and that fees would apply.   Please contact Martin on 0408090766 to discuss this further. If you need any clarification from me, you can email or call me as per my details below.Interest dispute- as a result of offset account not linkedagreed to a once off goodwill payment of $652.80 and advised feedback will be provided to the branch sla of  2-3 bus days for the funds to in his offset account advised i will send him signed LOOs"
22,"Subject MARTIN JOSEPH WILKE  I am lodging a complaint on behalf of a customer, Mr Martin Wilke, would like to be reimbursed interest he has paid on his loan since being set up in May 2016. He came in with ex wife Jennifer Wilke to meet with Marita Cseh (currently on long term sick leave), to restructure their loans. The loans were to be split according to Mr Wilke, and loan ending 1701 should have been set up in Jennifer's name with Martin being guarantor, and loan ending  3527 being set up in Martin's name with Jennifer being a guarantor.   The reason for having loans set up this way is to reflect the share of debt Martin and Jennifer are responsible for. Martin also wanted to use his ANZ Offset account ending  7211 to offset loan ending 3527 . I explained to him in July when enquired, that this offset account cannot be linked as the loan is in joint names, hence offset account would also need to be set up in exactly the same names. Martin mentioned his loan has been previously linked to offset account and has dropped off or rather cancelled offsetting, and he requesting for linkage again and it was offsetting the loan again until he dropped off. He then met me in July, where I clarified offsetting will not be possible for him.   Today he came in again to follow up why his loan is not offsetting and I explained to him what I did in July, and also had a look this time to notice the title of property is held in Jennifer's name only hence I can understand why being set up as guarantor for each other's loans would not have been possible.   Martin is hoping to get reimbursed for interest he has been paying on loan which he should not have been paying for considering he was offsetting the loan by 100% throughout from May 2016 until now. He has Today paid his share of loan off in full, and wants to have interest he has paid so far to be reimbursed to him in to his offset account. I explained I am not able to do this for him, and he should speak to customer resolution but he said I should do this on his behalf and explain what has happened.    Martin explains the loans were never supposed to have been set up in joint names and it is not his fault if this was set up the way it is. He also did not seem to be aware the property title was only in Jennifer's name and said he will need to correct that as well which I advised, would be done through landgate and that fees would apply.   Please contact Martin on 0408090766 to discuss this further. If you need any clarification from me, you can email or call me as per my details below.Interest dispute- as a result of offset account not linkedagreed to a once off goodwill payment of $652.80 and advised feedback will be provided to the branch sla of  2-3 bus days for the funds to in his offset account advised i will send him signed LOOs"
22,"Subject MARTIN JOSEPH WILKE  I am lodging a complaint on behalf of a customer, Mr Martin Wilke, would like to be reimbursed interest he has paid on his loan since being set up in May 2016. He came in with ex wife Jennifer Wilke to meet with Marita Cseh (currently on long term sick leave), to restructure their loans. The loans were to be split according to Mr Wilke, and loan ending 1701 should have been set up in Jennifer's name with Martin being guarantor, and loan ending  3527 being set up in Martin's name with Jennifer being a guarantor.   The reason for having loans set up this way is to reflect the share of debt Martin and Jennifer are responsible for. Martin also wanted to use his ANZ Offset account ending  7211 to offset loan ending 3527 . I explained to him in July when enquired, that this offset account cannot be linked as the loan is in joint names, hence offset account would also need to be set up in exactly the same names. Martin mentioned his loan has been previously linked to offset account and has dropped off or rather cancelled offsetting, and he requesting for linkage again and it was offsetting the loan again until he dropped off. He then met me in July, where I clarified offsetting will not be possible for him.   Today he came in again to follow up why his loan is not offsetting and I explained to him what I did in July, and also had a look this time to notice the title of property is held in Jennifer's name only hence I can understand why being set up as guarantor for each other's loans would not have been possible.   Martin is hoping to get reimbursed for interest he has been paying on loan which he should not have been paying for considering he was offsetting the loan by 100% throughout from May 2016 until now. He has Today paid his share of loan off in full, and wants to have interest he has paid so far to be reimbursed to him in to his offset account. I explained I am not able to do this for him, and he should speak to customer resolution but he said I should do this on his behalf and explain what has happened.    Martin explains the loans were never supposed to have been set up in joint names and it is not his fault if this was set up the way it is. He also did not seem to be aware the property title was only in Jennifer's name and said he will need to correct that as well which I advised, would be done through landgate and that fees would apply.   Please contact Martin on 0408090766 to discuss this further. If you need any clarification from me, you can email or call me as per my details below.Interest dispute- as a result of offset account not linkedagreed to a once off goodwill payment of $652.80 and advised feedback will be provided to the branch sla of  2-3 bus days for the funds to in his offset account advised i will send him signed LOOs"
22,"Subject MARTIN JOSEPH WILKE  I am lodging a complaint on behalf of a customer, Mr Martin Wilke, would like to be reimbursed interest he has paid on his loan since being set up in May 2016. He came in with ex wife Jennifer Wilke to meet with Marita Cseh (currently on long term sick leave), to restructure their loans. The loans were to be split according to Mr Wilke, and loan ending 1701 should have been set up in Jennifer's name with Martin being guarantor, and loan ending  3527 being set up in Martin's name with Jennifer being a guarantor.   The reason for having loans set up this way is to reflect the share of debt Martin and Jennifer are responsible for. Martin also wanted to use his ANZ Offset account ending  7211 to offset loan ending 3527 . I explained to him in July when enquired, that this offset account cannot be linked as the loan is in joint names, hence offset account would also need to be set up in exactly the same names. Martin mentioned his loan has been previously linked to offset account and has dropped off or rather cancelled offsetting, and he requesting for linkage again and it was offsetting the loan again until he dropped off. He then met me in July, where I clarified offsetting will not be possible for him.   Today he came in again to follow up why his loan is not offsetting and I explained to him what I did in July, and also had a look this time to notice the title of property is held in Jennifer's name only hence I can understand why being set up as guarantor for each other's loans would not have been possible.   Martin is hoping to get reimbursed for interest he has been paying on loan which he should not have been paying for considering he was offsetting the loan by 100% throughout from May 2016 until now. He has Today paid his share of loan off in full, and wants to have interest he has paid so far to be reimbursed to him in to his offset account. I explained I am not able to do this for him, and he should speak to customer resolution but he said I should do this on his behalf and explain what has happened.    Martin explains the loans were never supposed to have been set up in joint names and it is not his fault if this was set up the way it is. He also did not seem to be aware the property title was only in Jennifer's name and said he will need to correct that as well which I advised, would be done through landgate and that fees would apply.   Please contact Martin on 0408090766 to discuss this further. If you need any clarification from me, you can email or call me as per my details below.Interest dispute- as a result of offset account not linkedagreed to a once off goodwill payment of $652.80 and advised feedback will be provided to the branch sla of  2-3 bus days for the funds to in his offset account advised i will send him signed LOOs"
