,ConcernID,IssueID,IssueDescription,ConcernDescription,ResolutionDescription,Clause,keyword_corpus,Breach,Predicted_Breach
22700,COM-495199,COM-495199_1,"Customer is complaining about the branch service , working people don't have flexibility to take time off work, as the world we live in is not perfect, so service providers like banks need to understand this.",Customer has visited the success branch on two occasions and have been sent away when asking to open an account. Customer works until 3.30pm and can only get there at 3.45pm and by that time the service consultant advises they cannot assist and doesn't provide any other option for the customer other than to come another day. Customer is dissatisfied with the service she has been provided especially after being a long term customer.,"The feedback the customer has provided in regards to their recent experience at the ANZ Success branch has been passed on to the branch management to review. Gave customer other options for opening an account such as calling 13 13 14 and our consultants can assist the customer over the phone. Alternatively, the customer can do it online via internet banking.",15,"Customer has visited the success branch on two occasions and have been sent away when asking to open an account. Customer works until 3.30pm and can only get there at 3.45pm and by that time the service consultant advises they cannot assist and doesn't provide any other option for the customer other than to come another day. Customer is dissatisfied with the service she has been provided especially after being a long term customer.Customer is complaining about the branch service , working people don't have flexibility to take time off work, as the world we live in is not perfect, so service providers like banks need to understand this.The feedback the customer has provided in regards to their recent experience at the ANZ Success branch has been passed on to the branch management to review. Gave customer other options for opening an account such as calling 13 13 14 and our consultants can assist the customer over the phone. Alternatively, the customer can do it online via internet banking.15",0.0,0.0
22711,COM-495225,COM-495225_1,Refund from a merchant received but the deduction in points was 899 points more than the original amount allocated.,"Customer made a transaction on her Rewards account on the 02/02 for $899.00. She received as a credit 449.50 however when the customer received a refund from the same merchant ANZ deducted 1,348.50. Customer is seeking the difference in the points.",I apologised to the customer for the inconvenience; I advised the customer that the points will be reimbursed to the customer for 899. Customer understands. I advised the customer to allow up to 3-5 business days for the funds to clear.,14a,"Customer made a transaction on her Rewards account on the 02/02 for $899.00. She received as a credit 449.50 however when the customer received a refund from the same merchant ANZ deducted 1,348.50. Customer is seeking the difference in the points.Refund from a merchant received but the deduction in points was 899 points more than the original amount allocated.I apologised to the customer for the inconvenience; I advised the customer that the points will be reimbursed to the customer for 899. Customer understands. I advised the customer to allow up to 3-5 business days for the funds to clear.14a",0.0,0.0
22737,COM-495258,COM-495258_1,Customer not happy with 1.90% pa bonus interest on her online saver. Customer wanting to get the advertised 2.05% pa interest rate. Customer was advised by the retentions team that in order to get the 2.05% they wou;d have to close the online saver and open the account after 6 months.,Customer not happy with 1.90% pa bonus interest on her online saver. Customer wanting to get the advertised 2.05% pa interest rate. Customer was advised by the retentions team that in order to get the 2.05% they wou;d have to close the online saver and open the account after 6 months. close account and open account after 6 months.,I apologised to the customer for the inconvenience caused due to the issue. I educated the customer that the 2.05% pa bonus interest on the online saver is applicable for new eligible customers for 3 months.  Advised customer we will pass on feedback to the relevant department to address the customers issues.  Customer advised happy with the outcome.,15,Customer not happy with 1.90% pa bonus interest on her online saver. Customer wanting to get the advertised 2.05% pa interest rate. Customer was advised by the retentions team that in order to get the 2.05% they wou;d have to close the online saver and open the account after 6 months. close account and open account after 6 months.Customer not happy with 1.90% pa bonus interest on her online saver. Customer wanting to get the advertised 2.05% pa interest rate. Customer was advised by the retentions team that in order to get the 2.05% they wou;d have to close the online saver and open the account after 6 months.I apologised to the customer for the inconvenience caused due to the issue. I educated the customer that the 2.05% pa bonus interest on the online saver is applicable for new eligible customers for 3 months.  Advised customer we will pass on feedback to the relevant department to address the customers issues.  Customer advised happy with the outcome.15,0.0,0.0
22772,COM-495317,COM-495317_1,Credit Card cancelled due to hardship assistance however not communicated to the customer.,Customer had requested for assistance in relation to repayments on her ANZ Low Rate credit card account as she had recently lost her job. She has now realised that the card was cancelled however ANZ states she was made aware that the card will be closed. She is upset at receiving a letter to requesting for the full amount to be paid as her 3 month arrangement has ended. She would like to know if the card can be re-instated or an arrangement can be organised for the remaining amount.,"Apologise provided to the customer in relation to the issues raised. She contacted ANZ over the phone on 8 December 2017 to request financial assistance on her credit card. During this conversation ANZ confirmed the account would be cancelled and she would no longer have access to the facility. Acknowledged she would like ANZ to re-instate the account however in line with our responsible lending practices we are required to consider many different factors and unfortunately at this time her current circumstances dont meet our criteria for reinstatement. As such, ANZ respectfully declined her request to re-open the account. ANZ is willing to re-assess the account for re-instatement, however the below conditions will need to be met in order for this to be done -Arrears of $106.00 are paid, Payment of $106.00 is made on or before 21 May 2018, 6 months of consistent minimum monthly payments are made. An updated Statement of Position (SOP) is provided. Offered $212.00 to be credited into the account as a payment. Customer accepted. FOS closed their case noting resolved by FSP at Case Management-1.",33,"Customer had requested for assistance in relation to repayments on her ANZ Low Rate credit card account as she had recently lost her job. She has now realised that the card was cancelled however ANZ states she was made aware that the card will be closed. She is upset at receiving a letter to requesting for the full amount to be paid as her 3 month arrangement has ended. She would like to know if the card can be re-instated or an arrangement can be organised for the remaining amount.Credit Card cancelled due to hardship assistance however not communicated to the customer.Apologise provided to the customer in relation to the issues raised. She contacted ANZ over the phone on 8 December 2017 to request financial assistance on her credit card. During this conversation ANZ confirmed the account would be cancelled and she would no longer have access to the facility. Acknowledged she would like ANZ to re-instate the account however in line with our responsible lending practices we are required to consider many different factors and unfortunately at this time her current circumstances dont meet our criteria for reinstatement. As such, ANZ respectfully declined her request to re-open the account. ANZ is willing to re-assess the account for re-instatement, however the below conditions will need to be met in order for this to be done -Arrears of $106.00 are paid, Payment of $106.00 is made on or before 21 May 2018, 6 months of consistent minimum monthly payments are made. An updated Statement of Position (SOP) is provided. Offered $212.00 to be credited into the account as a payment. Customer accepted. FOS closed their case noting resolved by FSP at Case Management-1.33",0.0,0.0
22773,COM-495317,COM-495317_2,Credit Card cancelled due to hardship assistance however not communicated to the customer.,Customer had requested for assistance in relation to repayments on her ANZ Low Rate credit card account as she had recently lost her job. She has now realised that the card was cancelled however ANZ states she was made aware that the card will be closed. She is upset at receiving a letter to requesting for the full amount to be paid as her 3 month arrangement has ended. She would like to know if the card can be re-instated or an arrangement can be organised for the remaining amount.,"Apologise provided to the customer in relation to the issues raised. She contacted ANZ over the phone on 8 December 2017 to request financial assistance on her credit card. During this conversation ANZ confirmed the account would be cancelled and she would no longer have access to the facility. Acknowledged she would like ANZ to re-instate the account however in line with our responsible lending practices we are required to consider many different factors and unfortunately at this time her current circumstances dont meet our criteria for reinstatement. As such, ANZ respectfully declined her request to re-open the account. ANZ is willing to re-assess the account for re-instatement, however the below conditions will need to be met in order for this to be done -Arrears of $106.00 are paid, Payment of $106.00 is made on or before 21 May 2018, 6 months of consistent minimum monthly payments are made. An updated Statement of Position (SOP) is provided. Offered $212.00 to be credited into the account as a payment. Customer accepted. FOS closed their case noting resolved by FSP at Case Management-1.",33,"Customer had requested for assistance in relation to repayments on her ANZ Low Rate credit card account as she had recently lost her job. She has now realised that the card was cancelled however ANZ states she was made aware that the card will be closed. She is upset at receiving a letter to requesting for the full amount to be paid as her 3 month arrangement has ended. She would like to know if the card can be re-instated or an arrangement can be organised for the remaining amount.Credit Card cancelled due to hardship assistance however not communicated to the customer.Apologise provided to the customer in relation to the issues raised. She contacted ANZ over the phone on 8 December 2017 to request financial assistance on her credit card. During this conversation ANZ confirmed the account would be cancelled and she would no longer have access to the facility. Acknowledged she would like ANZ to re-instate the account however in line with our responsible lending practices we are required to consider many different factors and unfortunately at this time her current circumstances dont meet our criteria for reinstatement. As such, ANZ respectfully declined her request to re-open the account. ANZ is willing to re-assess the account for re-instatement, however the below conditions will need to be met in order for this to be done -Arrears of $106.00 are paid, Payment of $106.00 is made on or before 21 May 2018, 6 months of consistent minimum monthly payments are made. An updated Statement of Position (SOP) is provided. Offered $212.00 to be credited into the account as a payment. Customer accepted. FOS closed their case noting resolved by FSP at Case Management-1.33",0.0,0.0
22787,COM-495344,COM-495344_1,Customer closed the FF Black card and is charged for annual fee. customer wants to get an statement to show fee reversal and total payout figure.,Customer closed the ANZ FREQUENT FLYER BLACK on 16/03/2018 and statement issued 22/03/2018 and customer is charged for annual fee on the card $370. ANZ staff confirmed the payment is reversed. Customer wants an updated statement or email confirming the total payout figure and reversal of $370 annual fee.,apologized for any inconvenience caused customer.  Advised once the reversal is effected I will send an email with payout figure and confirmation of reversal. Letter send for confirmation of payout figure and reimbursement of annual fee.,33,Customer closed the ANZ FREQUENT FLYER BLACK on 16/03/2018 and statement issued 22/03/2018 and customer is charged for annual fee on the card $370. ANZ staff confirmed the payment is reversed. Customer wants an updated statement or email confirming the total payout figure and reversal of $370 annual fee.Customer closed the FF Black card and is charged for annual fee. customer wants to get an statement to show fee reversal and total payout figure.apologized for any inconvenience caused customer.  Advised once the reversal is effected I will send an email with payout figure and confirmation of reversal. Letter send for confirmation of payout figure and reimbursement of annual fee.33,0.0,0.0
22792,COM-495352,COM-495352_1,"Customer wants fees to be waived and account to be closed, customer is not willing to call back to get the account closed, she is still enquiring regarding the determination/decision by FOS and why she believes that ANZ have not actioned it.","Customer is seeking to close her DDA ending in 775. She expressed her disappointment that this was not closed already by the bank and that the issue with her Personal Loan is still open, EDR case com- 482686,  There are fees outstanding on the DDA ending in 775 which are stopping the customer from closing the account.","Web voucher  request sent, will close down the account once UTD.",15,"Customer is seeking to close her DDA ending in 775. She expressed her disappointment that this was not closed already by the bank and that the issue with her Personal Loan is still open, EDR case com- 482686,  There are fees outstanding on the DDA ending in 775 which are stopping the customer from closing the account.Customer wants fees to be waived and account to be closed, customer is not willing to call back to get the account closed, she is still enquiring regarding the determination/decision by FOS and why she believes that ANZ have not actioned it.Web voucher  request sent, will close down the account once UTD.15",0.0,1.0
22833,COM-495415,COM-495415_1,"Customer was in overseas for a few years and she had $200 in her account before she went overseas, however the closing balance of her account is $9.84- when she came back.","Customer was in overseas for a few years and she had $200 in her account before she went overseas, however the closing balance of her account is $9.84- when she came back",email sent to customer to advise we need her bsb and account number to be able to credit her account and to get back to us.,33,"Customer was in overseas for a few years and she had $200 in her account before she went overseas, however the closing balance of her account is $9.84- when she came backCustomer was in overseas for a few years and she had $200 in her account before she went overseas, however the closing balance of her account is $9.84- when she came back.email sent to customer to advise we need her bsb and account number to be able to credit her account and to get back to us.33",0.0,0.0
22839,COM-495435,COM-495435_1,Internet Banking issue.,"The customer rang requesting assistance with internet banking, the customer says that he can access the portal but whenever he tries to open particular accounts the session times out. The customer says he has had no luck in receiving help with the contact centre.",referred to res desk for technical support.,15,"The customer rang requesting assistance with internet banking, the customer says that he can access the portal but whenever he tries to open particular accounts the session times out. The customer says he has had no luck in receiving help with the contact centre.Internet Banking issue.referred to res desk for technical support.15",0.0,0.0
22840,COM-495436,COM-495436_1,Customer called to inquiry how to close her sons account and the reason being is $169.17 has been withdrawn from his account without notification or consent,Customer called to inquiry how to close her sons account and the reason being is $169.17 has been withdrawn from his account without notification or consent,She is happy with our service.,33,Customer called to inquiry how to close her sons account and the reason being is $169.17 has been withdrawn from his account without notification or consentCustomer called to inquiry how to close her sons account and the reason being is $169.17 has been withdrawn from his account without notification or consentShe is happy with our service.33,0.0,0.0
22848,COM-495470,COM-495470_1,"unhappy with further fee charged concerning her IMT made via ANZ IB She wants ANZ to return this fee to her, given inconvenience caused to her with IMTs as a whole with ANZ She wore the cost on previous occasions and understands terms and conditions going forward","**IMT-  Customer is not happy with a further fee deducted to IMT funds from OFI bank  Customer received 275.98 instead of receiving 339.77 - OFI deducted a fee  She wants this fee to be credited back to her, as she is extremely frustrated with the whole IMT process with ANZ - as she experienced previous issues with IMT's  There was a previous complaint noted on her profile concerning other IMT issues she has experienced",Acknowledged her dissatisfaction with fee charged for inwards IMT  Educated terms and conditions  She understands in future  On this occasion I will credit her the difference of $63.79 Advised to allow 24-48 hours for this credit to reflect  She is happy with this resolution  Case closed.,15,"**IMT-  Customer is not happy with a further fee deducted to IMT funds from OFI bank  Customer received 275.98 instead of receiving 339.77 - OFI deducted a fee  She wants this fee to be credited back to her, as she is extremely frustrated with the whole IMT process with ANZ - as she experienced previous issues with IMT's  There was a previous complaint noted on her profile concerning other IMT issues she has experiencedunhappy with further fee charged concerning her IMT made via ANZ IB She wants ANZ to return this fee to her, given inconvenience caused to her with IMTs as a whole with ANZ She wore the cost on previous occasions and understands terms and conditions going forwardAcknowledged her dissatisfaction with fee charged for inwards IMT  Educated terms and conditions  She understands in future  On this occasion I will credit her the difference of $63.79 Advised to allow 24-48 hours for this credit to reflect  She is happy with this resolution  Case closed.15",0.0,0.0
22857,COM-495485,COM-495485_1,Pay Anyone transfer to closed account - funds not returned,"Registration FOS 521629 On 8 January 2018 Mr transferred $1,100.00 from his CBA account to his wifes ANZ account. He lodged a request with CBA to recall funds. He has now received a response advising him that they could not recover the funds from ANZ. He has been given the following reference number by CBA SN-38689. Customer states funds have been transferred to an ANZ closed account however funds have not been processed to the new account nor have been returned to CBA. Customer wants funds returned to them urgently.","Closed at Registration and Referral stage. I confirmed the $1,100.00 were in customers closed ANZ Everyday Visa Debit account. On 12 April 2018, a request was submitted for the total account balance of $1,202.57 to be transferred to her current ANZ Access Advantage account ending in 592. On 16 April 2018 the amount of $1,202.57 was transferred to customers ANZ Access Advantage account ending in 592. In additional I processed a goodwill payment of $200.00 to customers ANZ Access Advantage account in full and final settlement of this matter. Customer acceptance received.",33,"Registration FOS 521629 On 8 January 2018 Mr transferred $1,100.00 from his CBA account to his wifes ANZ account. He lodged a request with CBA to recall funds. He has now received a response advising him that they could not recover the funds from ANZ. He has been given the following reference number by CBA SN-38689. Customer states funds have been transferred to an ANZ closed account however funds have not been processed to the new account nor have been returned to CBA. Customer wants funds returned to them urgently.Pay Anyone transfer to closed account - funds not returnedClosed at Registration and Referral stage. I confirmed the $1,100.00 were in customers closed ANZ Everyday Visa Debit account. On 12 April 2018, a request was submitted for the total account balance of $1,202.57 to be transferred to her current ANZ Access Advantage account ending in 592. On 16 April 2018 the amount of $1,202.57 was transferred to customers ANZ Access Advantage account ending in 592. In additional I processed a goodwill payment of $200.00 to customers ANZ Access Advantage account in full and final settlement of this matter. Customer acceptance received.33",0.0,0.0
22861,COM-495490,COM-495490_1,Customer card cancelled without the customer being made aware she would no longer be able to transact.,I contacted anz on Friday the 23/3/18 because I wanted to block Microsoft from direct debit of my account. I wasn't sure what they were taking money out for. I was told I couldn't just block one merchant but had to cancel my card. Which I find ridiculous as I have done this before with nab   Anyway I ended up cancelling this but was never told that my card would be unable to be used at all. This left me with absolutely no money over the weekend. I tried to transfer money to my daughters account on Saturday to her anz account of which I am a signatory but it didn't clear at all. So I was left red faced at the petrol station and at a shop. I was unable to buy any food for my children as I am on my own and have no partner to help. I ended up having to borrow money. I have been told my new card will take up to 5 working days to arrive. Given that it is a long eeekend this weekend it could be more like two weeks before it arrives.   I am really unhappy that this was not explained to me when I called up. I would have either transferred money straight away to my daughter so she could take money out for me or I could have withdrawn money. I have never had such a nightmare with a bank before  I am in a desperate position at the moment. I am definitely considering closing all my accounts and taking my mortgage elsewhere,I apologised to the customer and acknowledged that we should have made it clear for the customer to understand that the card will no longer be available for use. I advised the customer that feedback will be presented to the relevant teams for further review. As resolution to the customer complaint I advised that we have processed a credit of $100.00. Customer is happy with the resolution to the complaint.   The customer wanted to add to the feedback advising that she organised a pin number via post also however this was not received. Customer did go into the branch however she may have been left without a card she could use for tnxns over $100.00. I agreed and advised that this will be noted.,33,I contacted anz on Friday the 23/3/18 because I wanted to block Microsoft from direct debit of my account. I wasn't sure what they were taking money out for. I was told I couldn't just block one merchant but had to cancel my card. Which I find ridiculous as I have done this before with nab   Anyway I ended up cancelling this but was never told that my card would be unable to be used at all. This left me with absolutely no money over the weekend. I tried to transfer money to my daughters account on Saturday to her anz account of which I am a signatory but it didn't clear at all. So I was left red faced at the petrol station and at a shop. I was unable to buy any food for my children as I am on my own and have no partner to help. I ended up having to borrow money. I have been told my new card will take up to 5 working days to arrive. Given that it is a long eeekend this weekend it could be more like two weeks before it arrives.   I am really unhappy that this was not explained to me when I called up. I would have either transferred money straight away to my daughter so she could take money out for me or I could have withdrawn money. I have never had such a nightmare with a bank before  I am in a desperate position at the moment. I am definitely considering closing all my accounts and taking my mortgage elsewhereCustomer card cancelled without the customer being made aware she would no longer be able to transact.I apologised to the customer and acknowledged that we should have made it clear for the customer to understand that the card will no longer be available for use. I advised the customer that feedback will be presented to the relevant teams for further review. As resolution to the customer complaint I advised that we have processed a credit of $100.00. Customer is happy with the resolution to the complaint.   The customer wanted to add to the feedback advising that she organised a pin number via post also however this was not received. Customer did go into the branch however she may have been left without a card she could use for tnxns over $100.00. I agreed and advised that this will be noted.33,0.0,0.0
22870,COM-495507,COM-495507_1,Due to internet banking issue customer transfer funds twice $1029.82 from business Classic account.,Customer used IB today to transfer the funds but due to internet banking issue customer made the payment twice $1029.82 on Business Classic Cheque account.,apologized for any inconvenience cause customer. Advised I will transfer him to IB section to lodge dispute and assist him to recall the funds and if not happy can give us a call any time.,15,Customer used IB today to transfer the funds but due to internet banking issue customer made the payment twice $1029.82 on Business Classic Cheque account.Due to internet banking issue customer transfer funds twice $1029.82 from business Classic account.apologized for any inconvenience cause customer. Advised I will transfer him to IB section to lodge dispute and assist him to recall the funds and if not happy can give us a call any time.15,0.0,0.0
22871,COM-495508,COM-495508_1,ANZ did not obtain the funds for this facility from the other financial institution when the loan was refinanced.,"Customer paid out her simplicity plus home loan on 29 January 2018. The customer has alleged that ANZ should have also paid out her investment loan for $60,000.00 when the loan was refinanced. The customer want ANZ to allow them time to payout the $60K loan.",Received confirmation from the customer they are willing to payout the home loan when the investment property settles on 15 June 2018. received confirmation of settlement from the customer and email confirming case closure from the Financial Ombudsman Service.,33,"Customer paid out her simplicity plus home loan on 29 January 2018. The customer has alleged that ANZ should have also paid out her investment loan for $60,000.00 when the loan was refinanced. The customer want ANZ to allow them time to payout the $60K loan.ANZ did not obtain the funds for this facility from the other financial institution when the loan was refinanced.Received confirmation from the customer they are willing to payout the home loan when the investment property settles on 15 June 2018. received confirmation of settlement from the customer and email confirming case closure from the Financial Ombudsman Service.33",0.0,0.0
22876,COM-495516,COM-495516_1,Wanting refund of Penalties,Concern-Due to Failure of approving Home loan with in Reasonable Time  customer is wanting compensation for the penalties applied,"I apologized customer for the concern and advised to review her claim I need statement of settlement, singed rental agreement and any evidence or invoice about legal fees. the complaint is closed pending further documents from her.",14a,"Concern-Due to Failure of approving Home loan with in Reasonable Time  customer is wanting compensation for the penalties appliedWanting refund of PenaltiesI apologized customer for the concern and advised to review her claim I need statement of settlement, singed rental agreement and any evidence or invoice about legal fees. the complaint is closed pending further documents from her.14a",0.0,0.0
22880,COM-495516,COM-495516_2,Failure of approving Home loan with in Reasonable Time,Concern-Due to Failure of approving Home loan with in Reasonable Time  customer is wanting compensation for the penalties applied,"I apologized customer for the concern and advised to review her claim I need statement of settlement, singed rental agreement and any evidence or invoice about legal fees. the complaint is closed pending further documents from her.",14a,"Concern-Due to Failure of approving Home loan with in Reasonable Time  customer is wanting compensation for the penalties appliedFailure of approving Home loan with in Reasonable TimeI apologized customer for the concern and advised to review her claim I need statement of settlement, singed rental agreement and any evidence or invoice about legal fees. the complaint is closed pending further documents from her.14a",0.0,0.0
22921,COM-495577,COM-495577_1,Customer claims he was advised inaccurate information about the maximum amount he is able to make a purchase using his ANZ card.,"Dear Sir/s  On Tuesday 27 March I had to pay a $6500 invoice, in person, for mechanical repairs.   Approximately two weeks earlier I was in contact by phone to the ANZ help desk on another matter. At the end of this conversation I mentioned that this large bill was to be paid at the shop and enquired as to whether I could do this with my ANZ Debit Card (with sufficient funds.)   The operator informed me that there would be no problem in doing so.   After presenting my card for payment it was declined because of the card limit.   I then phoned the ANZ and after some time, was transferred to another department. I was introduced to a team member who then cut off my call.   I phoned again, was transferred once more and was told if I selected  'cheque' instead of credit, then the payment would be accepted. This too, was inaccurate information as the attempted payment was declined.   I phoned back for the third time, was transferred again and then told that the limit was $2500.   The information I received was not only incorrect but varied between your team members.   The last operator acknowledged that I had phoned the few weeks earlier and I am positive that the recording of this call, which you use for coaching and training purposes, will varify my initial enquiry.   I found the whole experience unecessary, extremely frustrating and highly embarrassing.   Regards  Summary Customer claims inaccurate information provided by ANZ consultants around limit of purchase from their card.",letter sent to customer apologising for the service and advising feedback has been passed along,15,"Dear Sir/s  On Tuesday 27 March I had to pay a $6500 invoice, in person, for mechanical repairs.   Approximately two weeks earlier I was in contact by phone to the ANZ help desk on another matter. At the end of this conversation I mentioned that this large bill was to be paid at the shop and enquired as to whether I could do this with my ANZ Debit Card (with sufficient funds.)   The operator informed me that there would be no problem in doing so.   After presenting my card for payment it was declined because of the card limit.   I then phoned the ANZ and after some time, was transferred to another department. I was introduced to a team member who then cut off my call.   I phoned again, was transferred once more and was told if I selected  'cheque' instead of credit, then the payment would be accepted. This too, was inaccurate information as the attempted payment was declined.   I phoned back for the third time, was transferred again and then told that the limit was $2500.   The information I received was not only incorrect but varied between your team members.   The last operator acknowledged that I had phoned the few weeks earlier and I am positive that the recording of this call, which you use for coaching and training purposes, will varify my initial enquiry.   I found the whole experience unecessary, extremely frustrating and highly embarrassing.   Regards  Summary Customer claims inaccurate information provided by ANZ consultants around limit of purchase from their card.Customer claims he was advised inaccurate information about the maximum amount he is able to make a purchase using his ANZ card.letter sent to customer apologising for the service and advising feedback has been passed along15",0.0,0.0
22927,COM-495604,COM-495604_1,interest charges and late payment fee,customer is unhappy that he was advised incorrect information on the interest charged on his credit card. customer paid his card in full and was advised no interest will be charged as a result. customer was charged $56.21. customer ignored the charges and was later charged late payment fees.  customer is seeking $76.21 to be reimbursed.,"apologised to the customer and educated on the charges, offered to reverse the interest and charges  customer accepted",14a,"customer is unhappy that he was advised incorrect information on the interest charged on his credit card. customer paid his card in full and was advised no interest will be charged as a result. customer was charged $56.21. customer ignored the charges and was later charged late payment fees.  customer is seeking $76.21 to be reimbursed.interest charges and late payment feeapologised to the customer and educated on the charges, offered to reverse the interest and charges  customer accepted14a",0.0,0.0
22931,COM-495610,COM-495610_1,Funds transferred $200.00 not received by the beneficiary.,"FOS NEW IDR REFERRAL Customer advised he has two issues. Issue one Customer attempted to transfer $200.00 from his Equity Manager account on 26/2/2018 to Ladbrokes. However the money did not get deposited into his Ladbrokes account. Customer advised he contacted ANZ about a day after and was told it would be investigated and would be contacted in about 10 days. Customer advised he did not receive any contact from ANZ. Customer advised he spoke to ANZ again about 15 days after his initial contact. ANZ advised that they sent him an email. Customer states he did get an email from ANZ but the content of that email was asking for my views about customer service, but nothing to do with the missing money. Customer was again told he would be contacted in about 5 days. Still no contact from ANZ and the $200.00 has not been deposited into his Ladbrokes account or re-credited to his account. Customer advised he fins this appalling as he is a disabled pensioner and the $200.00 is very important to him. Customer states he has not been able to participate in my interest in racing as I have little money in his account due to ANZ not transferring the money. Customer is requesting the $200.00 paid to Ladbrokes and financial compensation, $200.00 for the inconvenience . Issue 2. Customer advised he held a safety deposit box at ANZ Loxton when I lived in SA which was closed this box when he left SA about 8 years ago. Customer advised recently saw that ANZ has been deducting a safety deposit box fee from his account even though I no longer have a deposit box. Customer advised he attended ANZ Horsham and was told he would be contacted about this. Again no contact from his local branch. I want all of this money repaid to his account.","Email sent to customer apologising for any inconvenience and concern experienced as a result of this matter. Advised customer my investigation has found that he transferred $200.00 via Phone Banking on 26 February 2018 to Ladbrokes. On 2 March 2018 ANZ commenced an investigation to ascertain the whereabouts of the funds which found that the funds were transferred to the intended recipient. Advised his Safe Deposit Box was opened on 8 August 2007 and closed on 8 September 2018 and that ANZ has no record of the Safe Deposit Box being closed eight years ago as advised. Advised customer that I have been unable to determine why the Safe Deposit Box was not closed eight years ago however am of the view that this may have been a consultant error at the time. Advised ANZ is prepared to reimburse him the $200.00 transaction to Ladbrokes, Safe Deposit Box fees for eight years $320.00 and a goodwill payment of $200.00 totalling $720.00. Email received from customer advising he will accept ANZ's offer. FOS has closed their case at REGISTRATION & REFERRAL.",33,"FOS NEW IDR REFERRAL Customer advised he has two issues. Issue one Customer attempted to transfer $200.00 from his Equity Manager account on 26/2/2018 to Ladbrokes. However the money did not get deposited into his Ladbrokes account. Customer advised he contacted ANZ about a day after and was told it would be investigated and would be contacted in about 10 days. Customer advised he did not receive any contact from ANZ. Customer advised he spoke to ANZ again about 15 days after his initial contact. ANZ advised that they sent him an email. Customer states he did get an email from ANZ but the content of that email was asking for my views about customer service, but nothing to do with the missing money. Customer was again told he would be contacted in about 5 days. Still no contact from ANZ and the $200.00 has not been deposited into his Ladbrokes account or re-credited to his account. Customer advised he fins this appalling as he is a disabled pensioner and the $200.00 is very important to him. Customer states he has not been able to participate in my interest in racing as I have little money in his account due to ANZ not transferring the money. Customer is requesting the $200.00 paid to Ladbrokes and financial compensation, $200.00 for the inconvenience . Issue 2. Customer advised he held a safety deposit box at ANZ Loxton when I lived in SA which was closed this box when he left SA about 8 years ago. Customer advised recently saw that ANZ has been deducting a safety deposit box fee from his account even though I no longer have a deposit box. Customer advised he attended ANZ Horsham and was told he would be contacted about this. Again no contact from his local branch. I want all of this money repaid to his account.Funds transferred $200.00 not received by the beneficiary.Email sent to customer apologising for any inconvenience and concern experienced as a result of this matter. Advised customer my investigation has found that he transferred $200.00 via Phone Banking on 26 February 2018 to Ladbrokes. On 2 March 2018 ANZ commenced an investigation to ascertain the whereabouts of the funds which found that the funds were transferred to the intended recipient. Advised his Safe Deposit Box was opened on 8 August 2007 and closed on 8 September 2018 and that ANZ has no record of the Safe Deposit Box being closed eight years ago as advised. Advised customer that I have been unable to determine why the Safe Deposit Box was not closed eight years ago however am of the view that this may have been a consultant error at the time. Advised ANZ is prepared to reimburse him the $200.00 transaction to Ladbrokes, Safe Deposit Box fees for eight years $320.00 and a goodwill payment of $200.00 totalling $720.00. Email received from customer advising he will accept ANZ's offer. FOS has closed their case at REGISTRATION & REFERRAL.33",0.0,0.0
